"Antimicrobial";"Bacterium";"DiskContent";"Z6";"Z7";"Z8";"Z9";"Z10";"Z11";"Z12";"Z13";"Z14";"Z15";"Z16";"Z17";"Z18";"Z19";"Z20";"Z21";"Z22";"Z23";"Z24";"Z25";"Z26";"Z27";"Z28";"Z29";"Z30";"Z31";"Z32";"Z33";"Z34";"Z35";"Z36";"Z37";"Z38";"Z39";"Z40";"Z41";"Z42";"Z43";"Z44";"Z45";"Z46";"Z47";"Z48";"Z49";"Z50";"ECOFF";"Distributions";"Observations"
"Aztreonam";"Enterobacter cloacae";30;2;0;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;7;7;13;16;19;11;11;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;97
"Aztreonam";"Escherichia coli";30;3;1;0;0;4;3;1;3;2;1;3;1;1;2;0;2;1;2;1;2;1;1;13;18;48;40;48;40;21;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;280
"Aztreonam";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;15;13;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;61
"Aztreonam";"Klebsiella aerogenes";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;13
"Aztreonam";"Klebsiella oxytoca";30;1;0;1;1;0;2;0;1;0;0;0;0;2;0;0;0;0;0;2;3;3;7;10;10;19;22;12;15;12;4;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;25;3;138
"Aztreonam";"Klebsiella pneumoniae";30;2;0;1;0;2;0;0;0;1;0;0;0;1;0;0;1;1;0;0;2;4;6;6;15;31;42;42;17;15;12;9;3;2;1;1;0;0;0;0;0;0;0;0;0;0;25;4;217
"Aztreonam";"Klebsiella pneumoniae ATCC 700603";30;0;0;0;0;13;14;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;45
"Aztreonam";"Morganella morganii";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;2;5;6;5;2;2;2;0;1;0;0;0;0;0;0;0;0;0;;2;30
"Aztreonam";"Proteus mirabilis";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4;8;17;19;42;24;16;13;4;0;0;0;0;0;0;0;0;0;31;3;149
"Aztreonam";"Pseudomonas aeruginosa";30;24;2;1;4;3;5;3;9;11;13;15;10;8;14;22;29;58;76;63;75;47;31;13;3;5;3;7;4;4;3;4;2;1;0;1;1;0;0;0;0;0;0;0;0;0;18;4;574
"Aztreonam";"Pseudomonas aeruginosa ATCC 27853";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;18;23;38;34;13;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;144
"Aztreonam";"Pseudomonas fluorescens group";30;13;0;0;1;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Aztreonam";"Pseudomonas putida group";30;7;0;0;3;4;5;7;4;10;6;12;11;11;13;5;3;4;2;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;112
"Aztreonam";"Pseudomonas spp (non-aeruginosa)";30;28;0;0;4;5;7;7;7;13;9;15;13;11;13;6;3;7;4;5;2;9;3;5;1;1;3;7;3;2;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;2;198
"Aztreonam";"Pseudomonas stutzeri group";30;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;6;1;4;1;1;3;6;2;2;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;1;35
"Benzylpenicillin";"Aerococcus sanguinicola";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;3;3;7;15;25;18;15;10;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;110
"Benzylpenicillin";"Aerococcus urinae";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;6;5;5;5;18;15;32;26;43;21;25;17;29;16;15;13;13;5;7;3;3;1;3;1;1;0;0;0;0;;6;337
"Benzylpenicillin";"Corynebacterium afermentans";1;1;0;0;0;1;0;0;0;0;1;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9
"Benzylpenicillin";"Corynebacterium amycolatum";1;56;0;0;0;0;0;0;2;0;1;1;2;4;3;2;1;2;2;1;2;1;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;87
"Benzylpenicillin";"Corynebacterium aurimucosum";1;0;0;0;0;0;0;0;0;3;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;8
"Benzylpenicillin";"Corynebacterium glucuronolyticum";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;7;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Benzylpenicillin";"Corynebacterium jeikeium";1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;47
"Benzylpenicillin";"Corynebacterium propinquum";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;;2;7
"Benzylpenicillin";"Corynebacterium pseudodiphtheriticum";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;2;3;3;5;7;3;5;10;4;1;0;1;0;0;0;0;0;0;0;0;;4;47
"Benzylpenicillin";"Corynebacterium singulare";1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;4
"Benzylpenicillin";"Corynebacterium spp";1;192;2;4;6;8;7;7;7;9;15;6;13;9;9;7;6;7;3;4;12;7;3;5;1;0;3;4;3;7;8;6;5;12;4;2;0;1;0;0;0;0;0;0;0;0;;4;404
"Benzylpenicillin";"Corynebacterium striatum";1;44;2;4;6;7;7;7;5;5;11;4;6;2;1;1;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;119
"Benzylpenicillin";"Corynebacterium urealyticum";1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;30
"Benzylpenicillin";"Haemophilus influenzae";1;1175;3;8;17;62;52;103;122;163;243;329;380;347;219;138;67;28;16;9;3;3;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;3493
"Benzylpenicillin";"Haemophilus influenzae ATCC 49247";1;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;60
"Benzylpenicillin";"Haemophilus influenzae ATCC 49766";1;0;0;0;0;0;0;0;0;0;10;114;377;455;241;70;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;10;1271
"Benzylpenicillin";"Kingella kingae";1;0;0;0;0;0;0;0;2;3;3;5;5;4;7;4;3;2;2;4;1;5;5;10;19;9;12;11;8;12;10;6;3;1;0;1;0;1;0;1;0;0;0;0;0;0;;1;159
"Benzylpenicillin";"Listeria monocytogenes";1;0;0;0;0;0;0;0;0;1;4;21;47;47;54;53;50;40;33;21;10;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;387
"Benzylpenicillin";"Pasteurella canis";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;8;3;5;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;31
"Benzylpenicillin";"Pasteurella multocida";1;2;0;0;0;0;0;0;0;0;0;0;4;7;25;43;47;54;51;32;13;6;6;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;5;303
"Benzylpenicillin";"Staphylococcus aureus";1;1277;5;13;62;166;280;311;244;173;90;65;48;35;38;31;23;26;18;21;8;17;27;58;83;99;77;52;29;16;5;1;5;7;5;2;1;1;0;0;1;0;0;0;0;0;26;6;3420
"Benzylpenicillin";"Staphylococcus aureus ATCC 29213";1;0;0;0;0;0;0;1;15;34;15;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;77
"Benzylpenicillin";"Staphylococcus aureus MRSA";1;188;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;192
"Benzylpenicillin";"Staphylococcus aureus MSSA";1;15;0;1;11;32;67;72;41;29;8;2;1;4;8;5;1;3;3;1;0;2;3;9;14;25;18;14;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;399
"Benzylpenicillin";"Staphylococcus coagulase negative";1;92;0;0;3;2;2;10;7;3;14;10;6;13;7;5;1;1;0;1;0;2;0;2;4;1;2;9;4;4;3;3;6;3;2;0;0;0;0;0;0;0;0;0;0;0;;3;222
"Benzylpenicillin";"Staphylococcus cohnii";1;1;0;0;0;0;0;0;2;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Benzylpenicillin";"Staphylococcus lugdunensis";1;0;1;1;9;8;6;1;2;3;2;2;2;1;0;0;0;0;0;0;0;3;4;7;14;17;9;6;2;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;2;104
"Benzylpenicillin";"Streptococcus agalactiae";1;0;0;0;0;0;1;1;0;1;0;1;0;11;54;132;225;336;378;354;274;180;106;52;30;19;14;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;8;2177
"Benzylpenicillin";"Streptococcus anginosus";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;3;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;2;13
"Benzylpenicillin";"Streptococcus bovis";1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;13;7;1;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;39
"Benzylpenicillin";"Streptococcus dysgalactiae";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;112;192;271;381;361;324;203;130;63;18;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;2065
"Benzylpenicillin";"Streptococcus gordonii";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;5
"Benzylpenicillin";"Streptococcus group C";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;9;14;18;50;43;34;25;16;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;228
"Benzylpenicillin";"Streptococcus group G";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;30;58;91;72;56;37;11;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;380
"Benzylpenicillin";"Streptococcus milleri";1;0;0;0;0;1;0;0;0;0;1;1;0;0;2;6;5;16;19;34;43;47;50;55;59;61;42;31;22;17;15;20;6;11;9;13;3;7;1;6;0;3;1;3;1;1;;6;612
"Benzylpenicillin";"Streptococcus mitis";1;13;0;0;0;0;2;0;3;2;4;2;3;4;4;14;13;16;18;20;23;14;12;7;8;5;5;3;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;208
"Benzylpenicillin";"Streptococcus oralis";1;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;3;1;2;2;1;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Benzylpenicillin";"Streptococcus parasanguis";1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;2
"Benzylpenicillin";"Streptococcus pneumoniae";1;16;4;7;9;8;5;6;5;3;7;9;5;11;14;19;10;13;16;17;26;28;35;37;41;76;82;112;109;75;90;63;41;18;12;11;2;0;3;1;0;0;0;0;0;0;26;9;1046
"Benzylpenicillin";"Streptococcus pneumoniae ATCC 49619";1;0;0;0;0;0;0;0;0;0;4;46;205;461;385;279;101;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;18;1495
"Benzylpenicillin";"Streptococcus pyogenes";1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;7;15;17;35;64;113;187;294;376;381;387;249;220;124;70;49;30;13;6;5;0;0;1;0;0;0;0;0;0;0;0;;9;2649
"Benzylpenicillin";"Streptococcus pyogenes CCUG 25571";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;2;11;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Benzylpenicillin";"Streptococcus salivarius";1;1;0;0;0;1;3;2;2;1;1;0;0;2;7;4;6;6;9;6;4;4;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;65
"Benzylpenicillin";"Streptococcus sanguinis";1;5;0;1;0;2;1;2;2;1;0;1;0;2;3;4;5;1;3;11;11;8;7;9;5;4;4;3;1;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;106
"Benzylpenicillin";"Streptococcus viridans";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;5;2;3;1;5;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;;1;28
"Benzylpenicillin";"Streptococcus, viridans group";1;17;0;1;2;1;0;1;2;3;2;1;0;2;6;5;8;9;7;9;10;12;12;7;12;8;10;5;5;3;5;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;;4;168
"Cefaclor";"Haemophilus influenzae";30;359;0;3;4;18;13;26;33;21;38;55;46;79;113;147;170;188;393;358;411;396;321;233;176;109;60;38;24;14;8;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;19;8;3865
"Cefaclor";"Haemophilus influenzae ATCC 49766";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;137;242;298;290;194;63;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;10;1265
"Cefaclor";"Haemophilus parainfluenzae";30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;5;9;6;9;3;3;1;4;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;54
"Cefaclor";"Moraxella catarrhalis";30;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;7;12;29;51;66;65;25;17;10;5;2;5;2;2;3;0;2;0;1;0;2;0;2;0;2;0;3;0;2;;4;319
"Cefaclor";"Streptococcus pneumoniae";30;4;0;2;1;3;4;6;7;3;0;2;2;4;0;2;1;1;0;1;1;0;2;2;3;5;3;17;20;27;30;22;13;7;6;2;0;0;0;0;0;0;0;0;0;0;28;4;203
"Cefaclor";"Streptococcus pneumoniae ATCC 49619";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;19;19;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;71
"Cefadroxil";"Citrobacter braakii";30;8;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;12
"Cefadroxil";"Citrobacter freundii";30;432;2;4;10;17;23;18;8;14;7;5;1;1;2;6;7;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;561
"Cefadroxil";"Citrobacter koseri";30;9;0;1;0;0;2;0;0;0;2;5;16;67;124;110;54;28;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;432
"Cefadroxil";"Citrobacter spp";30;12;1;0;0;2;0;1;0;2;1;0;1;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;28
"Cefadroxil";"Enterobacter cloacae";30;753;2;7;6;12;19;10;19;20;8;18;15;9;8;7;1;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;918
"Cefadroxil";"Escherichia coli";30;1671;2;22;31;51;81;163;235;659;1743;4043;7722;9709;8398;4883;1886;720;258;100;29;22;11;16;12;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;42472
"Cefadroxil";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;11;120;458;683;349;52;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13;1679
"Cefadroxil";"Hafnia alvei";30;17;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;20
"Cefadroxil";"Klebsiella aerogenes";30;328;0;2;2;4;7;3;8;9;6;2;6;2;1;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;386
"Cefadroxil";"Klebsiella oxytoca";30;53;1;6;2;2;2;3;2;7;13;36;98;241;350;316;178;57;24;3;5;0;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;1405
"Cefadroxil";"Klebsiella pneumoniae";30;162;0;3;2;5;9;7;14;23;49;157;467;838;986;699;322;132;45;11;4;2;4;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;7;3948
"Cefadroxil";"Morganella morganii";30;291;0;0;0;0;0;0;1;0;1;1;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;299
"Cefadroxil";"Proteus mirabilis";30;38;0;3;0;5;17;28;33;80;256;508;642;481;198;83;32;13;5;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;2425
"Cefadroxil";"Proteus vulgaris";30;174;0;1;3;1;4;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;188
"Cefadroxil";"Providencia rettgeri";30;25;0;0;0;0;1;2;1;0;1;2;0;0;1;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;42
"Cefadroxil";"Serratia marcescens";30;165;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;167
"Cefadroxil";"Shigella boydii";30;0;0;0;0;0;0;0;0;0;0;1;5;4;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;14
"Cefadroxil";"Shigella dysenteriae";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;8
"Cefadroxil";"Shigella flexneri";30;1;0;0;0;0;0;1;2;7;9;7;14;19;20;16;8;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;114
"Cefadroxil";"Shigella sonnei";30;6;0;0;0;0;1;1;0;3;5;10;13;24;32;22;13;5;2;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;141
"Cefadroxil";"Shigella spp";30;11;0;0;0;0;1;2;2;10;14;18;32;47;52;41;24;15;7;2;1;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;283
"Cefadroxil";"Staphylococcus saprophyticus";30;19;0;1;2;1;0;1;0;0;0;3;0;1;7;12;32;92;196;270;297;321;174;103;37;32;9;2;4;0;1;1;0;4;0;1;0;1;0;0;0;0;0;0;0;0;;7;1624
"Cefalexin";"Citrobacter amalonaticus";30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1
"Cefalexin";"Citrobacter koseri";30;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;17
"Cefalexin";"Enterobacter cloacae";30;46;0;0;1;0;1;3;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Cefalexin";"Escherichia coli";30;386;3;5;6;19;27;42;59;119;153;280;554;928;1133;1159;762;492;222;115;52;25;9;12;4;4;3;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;6584
"Cefalexin";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;0;3;23;83;151;112;62;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;435
"Cefalexin";"Klebsiella aerogenes";30;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;16
"Cefalexin";"Klebsiella oxytoca";30;1;0;0;1;0;0;0;0;1;0;1;0;1;7;9;10;12;6;4;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Cefalexin";"Klebsiella pneumoniae";30;27;0;0;2;2;1;2;6;2;10;16;20;34;90;147;249;348;335;208;95;46;10;8;6;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;1669
"Cefalexin";"Morganella morganii";30;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;20
"Cefalexin";"Proteus mirabilis";30;16;0;0;0;0;5;10;12;21;20;33;75;133;156;132;67;49;20;11;10;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;775
"Cefepime";"Citrobacter freundii";30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;5;5;8;16;14;17;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;2;74
"Cefepime";"Citrobacter koseri";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;5;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;18
"Cefepime";"Enterobacter cloacae";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;2;4;7;5;5;7;20;24;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;94
"Cefepime";"Escherichia coli";30;1;0;1;0;2;2;1;2;3;1;3;3;1;1;2;0;1;2;1;1;1;1;4;8;16;23;51;56;45;29;8;7;2;0;1;0;0;0;0;0;0;0;0;0;0;28;3;280
"Cefepime";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;12;19;31;26;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;105
"Cefepime";"Haemophilus influenzae";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;5;3;5;11;8;23;20;41;48;40;29;29;19;10;5;2;1;2;0;1;0;0;0;0;0;0;0;27;3;308
"Cefepime";"Haemophilus influenzae ATCC 49766";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;8;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;33
"Cefepime";"Klebsiella aerogenes";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;12
"Cefepime";"Klebsiella oxytoca";30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;4;3;6;6;13;20;23;26;13;6;5;1;1;1;0;0;1;0;0;1;0;0;0;0;0;;3;135
"Cefepime";"Klebsiella pneumoniae";30;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;2;2;0;1;2;2;5;7;17;40;44;33;25;15;10;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;24;4;216
"Cefepime";"Moraxella catarrhalis";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;3;7;11;11;12;7;14;20;17;9;4;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;131
"Cefepime";"Morganella morganii";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;8;6;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;30
"Cefepime";"Proteus mirabilis";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;6;8;15;29;35;26;14;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;147
"Cefepime";"Pseudomonas aeruginosa";30;16;0;1;1;4;8;3;1;6;10;6;14;4;17;14;21;21;28;30;47;73;52;63;41;38;12;3;0;2;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;18;3;541
"Cefepime";"Pseudomonas aeruginosa ATCC 27853";30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;4;8;20;35;35;24;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;143
