"Antimicrobial";"Bacterium";"M0.002";"M0.004";"M0.008";"M0.016";"M0.032";"M0.064";"M0.125";"M0.25";"M0.5";"M1";"M2";"M4";"M8";"M16";"M32";"M64";"M128";"M256";"M512";"ECOFF";"Distributions";"Observations"
"Streptomycin";"Lactobacillus johnsonii";0;0;0;0;0;0;0;0;0;0;3;8;8;3;1;2;1;0;0;;1;26
"Streptomycin";"Lactobacillus lactis";0;0;0;0;0;0;0;2;3;1;9;0;8;20;26;15;0;5;0;;1;89
"Streptomycin";"Lactobacillus plantarum";0;0;0;0;0;0;0;0;0;0;1;2;7;23;31;51;79;8;0;;2;202
"Streptomycin";"Lactobacillus reuteri";0;0;0;0;0;0;0;0;0;0;0;0;4;21;61;26;0;0;0;;2;112
"Streptomycin";"Lactobacillus rhamnosus";0;0;0;0;0;0;0;0;0;0;22;103;57;24;7;0;0;12;0;;3;225
"Streptomycin";"Lactobacillus sakei";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;27;53;0;;1;83
"Streptomycin";"Lactococcus lactis";0;0;0;0;0;0;0;2;3;1;9;0;8;20;26;15;0;5;0;;1;89
"Streptomycin";"Listeria monocytogenes";0;0;0;0;0;0;0;0;0;0;0;17;183;1;0;0;0;0;0;;2;201
"Streptomycin";"Raoultella spp";0;0;0;0;0;0;0;0;1;4;20;10;0;0;3;1;1;0;0;;1;40
"Streptomycin";"Salmonella spp";0;0;0;0;0;0;0;0;0;0;5;1566;4884;2781;895;1125;2246;17;12;16;17;13531
"Streptomycin";"Serratia liquefaciens";0;0;0;0;0;0;0;0;0;29;10;6;0;0;0;0;0;0;0;;1;45
"Streptomycin";"Serratia spp";0;0;0;0;0;0;0;1;0;8;20;11;1;3;1;0;2;1;0;;1;48
"Streptomycin";"Staphylococcus aureus";0;0;0;0;0;0;0;0;0;6;58;218;267;79;4;6;4;2;0;16;7;644
"Streptomycin";"Staphylococcus coagulase negative";0;0;0;0;0;0;0;2;15;41;80;72;32;8;10;16;3;0;0;;3;279
"Streptomycin";"Staphylococcus hyicus";0;0;0;0;0;0;0;0;0;0;24;74;28;6;8;11;21;42;0;;2;214
"Streptomycin";"Staphylococcus intermedius";0;0;0;0;0;0;0;0;0;1;45;27;3;1;1;1;3;9;8;;1;99
"Streptomycin";"Streptococcus thermophilus";0;0;0;0;0;0;0;0;0;0;0;17;45;46;18;0;2;0;0;;2;128
"Streptomycin";"Yersinia spp";0;0;0;0;0;0;0;1;2;4;16;26;0;0;1;0;0;1;0;;1;51
"Sulbactam";"Acinetobacter baumannii";0;0;0;0;0;0;0;0;8;45;50;9;22;23;15;25;8;0;0;;2;205
"Sulbactam";"Citrobacter freundii";0;0;0;0;0;0;0;0;0;0;0;0;1;2;20;18;16;1;4;;1;62
"Sulbactam";"Enterobacter cloacae";0;0;0;0;0;0;0;0;0;1;1;0;0;1;13;65;23;3;6;;1;113
"Sulbactam";"Enterococcus faecalis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;675;;1;682
"Sulbactam";"Escherichia coli";0;0;0;0;0;0;0;0;3;1;0;0;8;51;395;109;35;11;16;128;1;629
"Sulbactam";"Klebsiella oxytoca";0;0;0;0;0;0;0;0;0;0;0;0;4;25;37;15;3;2;8;;1;94
"Sulbactam";"Klebsiella pneumoniae";0;0;0;0;0;0;0;0;1;0;1;0;0;19;116;49;7;7;11;;1;211
"Sulbactam";"Proteus mirabilis";0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;90;53;2;5;;1;154
"Sulbactam";"Proteus vulgaris";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;8;26;6;1;;1;43
"Sulbactam";"Pseudomonas aeruginosa";0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;2;8;5;328;;1;347
"Sulbactam";"Serratia marcescens";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;34;26;3;6;;1;70
"Sulbactam";"Staphylococcus aureus";0;0;0;0;0;0;0;0;5;1;0;0;1;1;6;35;630;55;72;;1;806
"Sulbactam";"Staphylococcus coagulase negative";0;0;0;0;0;0;0;0;2;0;0;0;0;1;3;32;54;14;235;;1;341
"Sulbactam";"Stenotrophomonas maltophilia";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;7;11;45;;1;67
"Sulfamethoxazole";"Citrobacter spp";0;0;0;0;0;0;0;0;0;0;5;9;33;63;39;13;4;0;18;;2;184
"Sulfamethoxazole";"Enterobacter agglomerans";0;0;0;0;0;0;0;0;0;0;5;45;87;21;17;6;1;0;0;;1;182
"Sulfamethoxazole";"Enterobacter cloacae";0;0;0;0;0;0;0;0;0;0;2;7;28;38;15;7;2;0;5;;1;104
"Sulfamethoxazole";"Enterobacter dissolvens";0;0;0;0;0;0;0;0;0;0;0;9;28;13;22;7;2;0;5;;1;86
"Sulfamethoxazole";"Enterobacter spp";0;0;0;0;0;0;0;0;0;0;5;18;27;55;31;17;2;4;10;;1;169
"Sulfamethoxazole";"Escherichia coli";0;0;0;0;0;0;0;0;0;0;24;62;250;477;254;42;6;2;318;64;1;1435
"Sulfamethoxazole";"Klebsiella oxytoca";0;0;0;0;0;0;0;0;0;0;1;1;4;25;21;13;5;2;3;;1;75
"Sulfamethoxazole";"Klebsiella pneumoniae";0;0;0;0;0;0;0;0;0;0;2;6;19;47;36;31;10;0;16;;1;167
"Sulfamethoxazole";"Klebsiella spp";0;0;0;0;0;0;0;0;0;4;3;3;4;15;22;31;24;15;100;;1;221
"Sulfamethoxazole";"Listeria monocytogenes";0;0;0;0;0;0;0;0;0;0;0;0;1;35;41;25;4;0;0;;1;106
"Sulfamethoxazole";"Salmonella spp";0;0;0;0;0;0;0;0;0;0;0;0;838;1310;733;1505;772;258;19;;8;5435
"Sulfamethoxazole";"Staphylococcus aureus";0;0;0;0;0;0;0;0;0;0;0;0;39;40;34;8;2;0;0;128;3;123
"Sulfamethoxazole";"Staphylococcus hyicus";0;0;0;0;0;0;0;0;0;0;0;0;52;87;42;18;12;2;1;;2;214
"Sulfamethoxazole";"Streptococcus agalactiae";0;0;0;0;0;0;0;0;1;10;46;19;0;0;0;0;0;0;0;;1;76
"Tedizolid";"Enterococcus faecalis";0;0;0;4;0;3;33;430;345;5;1;0;1;0;0;0;0;0;0;;7;822
"Tedizolid";"Enterococcus faecium";0;0;0;0;1;0;23;190;172;8;2;1;0;0;0;0;0;0;0;;5;397
"Tedizolid";"Peptostreptococcus spp";0;0;0;2;3;3;7;3;12;6;3;1;0;0;0;0;0;0;0;;2;40
"Tedizolid";"Staphylococcus aureus";0;0;0;4;2;11;539;4754;2450;15;4;5;2;1;0;0;0;0;0;;9;7787
"Tedizolid";"Staphylococcus aureus MRSA";0;0;0;2;0;7;264;2028;922;11;3;5;1;1;0;0;0;0;0;;9;3244
"Tedizolid";"Staphylococcus aureus MSSA";0;0;0;2;2;4;275;2726;1528;4;1;0;1;0;0;0;0;0;0;;9;4543
"Tedizolid";"Staphylococcus haemolyticus";0;0;0;0;0;0;27;122;5;1;0;0;0;0;0;0;0;0;0;;7;155
"Tedizolid";"Staphylococcus lugdunensis";0;0;0;0;0;0;68;74;3;0;0;0;0;0;0;0;0;0;0;;7;145
"Tedizolid";"Streptococcus agalactiae";0;0;0;1;0;3;238;459;7;0;0;0;0;0;0;0;0;0;0;;7;708
"Tedizolid";"Streptococcus anginosus";0;0;0;11;11;13;40;16;0;0;0;0;0;0;0;0;0;0;0;;4;91
"Tedizolid";"Streptococcus pyogenes";0;0;0;2;1;21;386;301;1;0;0;0;0;0;0;0;0;0;0;;7;712
"Tedizolid";"Streptococcus, viridans group";0;0;0;0;0;2;6;29;2;0;0;0;0;0;0;0;0;0;0;;3;39
"Teicoplanin";"Clostridium difficile";0;0;0;1;29;204;147;18;2;0;0;0;0;0;0;0;0;0;0;;1;401
"Teicoplanin";"Enterococcus faecalis";0;0;0;0;11;139;885;1114;2089;1460;157;13;7;9;5;23;3;1;189;2;16;6105
"Teicoplanin";"Enterococcus faecium";0;0;0;0;0;13;340;1737;2600;1207;142;15;23;82;34;153;8;2;193;2;28;6549
"Teicoplanin";"Enterococcus spp";0;0;0;0;0;0;0;24;17;27;0;0;0;0;0;0;0;0;0;;1;68
"Teicoplanin";"Staphylococcus aureus";0;0;0;0;4;11;116;6675;26961;18151;3736;763;118;24;1;1;0;0;0;2;19;56561
"Teicoplanin";"Staphylococcus aureus MRSA";0;0;0;0;1;0;3;31;224;239;61;6;0;1;0;0;0;0;0;2;5;566
"Teicoplanin";"Staphylococcus aureus MSSA";0;0;0;0;0;0;0;5;145;321;94;5;1;0;0;0;0;0;0;2;4;571
"Teicoplanin";"Staphylococcus capitis";0;0;0;0;0;0;37;50;44;21;7;5;4;1;0;0;0;0;0;;1;169
"Teicoplanin";"Staphylococcus coagulase negative";0;0;0;0;0;1;248;687;742;1141;1650;1574;963;290;7;3;0;0;0;;9;7306
"Teicoplanin";"Staphylococcus coagulase negative MRSE";0;0;0;0;0;0;1;29;30;49;81;204;118;13;2;1;0;0;0;;4;528
"Teicoplanin";"Staphylococcus cohnii";0;0;0;0;0;0;2;1;4;5;7;0;1;0;0;0;0;0;0;;1;20
"Teicoplanin";"Staphylococcus epidermidis";0;0;0;0;0;0;67;443;849;1796;2539;2005;729;148;1;1;0;0;0;;9;8578
"Teicoplanin";"Staphylococcus epidermidis MSSE";0;0;0;0;0;0;0;11;17;22;11;17;4;2;0;0;0;0;0;;2;84
"Teicoplanin";"Staphylococcus haemolyticus";0;0;0;0;0;0;11;33;64;231;358;300;178;63;2;1;0;0;0;;10;1241
"Teicoplanin";"Staphylococcus hominis";0;0;0;0;0;0;68;331;81;90;79;57;22;6;0;0;0;0;0;;2;734
"Teicoplanin";"Staphylococcus intermedius";0;0;0;0;0;0;17;0;2;5;4;0;2;0;0;0;0;0;0;;1;30
"Teicoplanin";"Staphylococcus lugdunensis";0;0;0;0;0;0;7;39;16;1;2;1;1;1;0;0;0;0;0;;1;68
"Teicoplanin";"Staphylococcus saprophyticus";0;0;0;0;0;0;6;12;30;74;68;14;5;4;0;0;0;0;0;;3;213
"Teicoplanin";"Staphylococcus simulans";0;0;0;0;0;0;8;20;17;10;12;10;5;3;0;0;0;0;0;;1;85
"Teicoplanin";"Staphylococcus warneri";0;0;0;0;0;0;5;33;31;25;27;24;19;6;0;0;0;0;0;;2;170
"Teicoplanin";"Staphylococcus xylosis";0;0;0;0;0;0;2;2;2;4;6;6;1;1;0;0;0;0;0;;1;24
"Teicoplanin";"Streptococcus agalactiae";0;0;0;0;22;55;136;184;45;0;0;0;0;0;0;0;0;0;0;;9;442
"Teicoplanin";"Streptococcus anginosus";0;0;0;0;0;16;25;26;0;0;0;0;0;0;0;0;0;0;0;;3;67
"Teicoplanin";"Streptococcus group C";0;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;;3;11
"Teicoplanin";"Streptococcus group G";0;0;0;0;0;19;135;48;1;0;0;0;0;0;0;0;0;0;0;;7;203
"Teicoplanin";"Streptococcus oralis";0;0;0;0;23;84;77;10;2;0;0;0;0;0;0;0;0;0;0;;4;196
"Teicoplanin";"Streptococcus pneumoniae";0;0;0;11;8104;12568;1351;43;4;0;0;0;0;0;0;0;0;0;0;0.25;11;22081
"Teicoplanin";"Streptococcus pyogenes";0;0;0;18;42;93;267;57;1;0;0;0;0;0;0;0;0;0;0;0.5;8;478
"Teicoplanin";"Streptococcus, viridans group";0;0;0;5;26;63;280;129;26;4;0;0;0;0;0;0;0;0;0;0.5;5;533
"Telavancin (w P80)";"Enterococcus faecalis";0;0;0;11;38;491;1171;35;1;4;7;23;0;0;0;0;0;0;0;;3;1781
"Telavancin (w P80)";"Enterococcus faecium";0;0;0;285;215;54;12;19;85;205;123;31;0;0;0;0;0;0;0;;3;1029
"Telavancin (w P80)";"Staphylococcus aureus";0;0;0;349;6996;6448;120;5;0;0;0;0;0;0;0;0;0;0;0;;4;13918
"Telavancin (w P80)";"Staphylococcus aureus MRSA";0;0;0;105;2638;2976;95;4;0;0;0;0;0;0;0;0;0;0;0;;4;5818
"Telavancin (w P80)";"Staphylococcus aureus MSSA";0;0;0;245;4358;3472;25;1;0;0;0;0;0;0;0;0;0;0;0;;4;8101
"Telavancin (w P80)";"Staphylococcus epidermidis";0;0;0;44;223;578;8;1;0;0;0;0;0;0;0;0;0;0;0;;3;854
"Telavancin (w P80)";"Staphylococcus epidermidis MRSE";0;0;0;20;159;438;5;1;0;0;0;0;0;0;0;0;0;0;0;;3;623
"Telavancin (w P80)";"Staphylococcus haemolyticus";0;0;0;9;47;111;6;0;0;0;0;0;0;0;0;0;0;0;0;;2;173
"Telavancin (w P80)";"Streptococcus agalactiae";0;0;0;64;355;303;59;1;0;0;0;0;0;0;0;0;0;0;0;;3;782
"Telavancin (w P80)";"Streptococcus anginosus";0;0;0;29;48;6;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;83
"Telavancin (w P80)";"Streptococcus constellatus";0;0;0;60;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;94
"Telavancin (w P80)";"Streptococcus dysgalactiae";0;0;0;39;48;20;3;0;0;0;0;0;0;0;0;0;0;0;0;;3;110
"Telavancin (w P80)";"Streptococcus group G";0;0;0;106;69;39;1;0;0;0;0;0;0;0;0;0;0;0;0;;2;215
"Telavancin (w P80)";"Streptococcus intermedius";0;0;0;11;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;21
"Telavancin (w P80)";"Streptococcus mitis";0;0;0;53;64;18;1;0;0;0;0;0;0;0;0;0;0;0;0;;2;136
"Telavancin (w P80)";"Streptococcus oralis";0;0;0;27;46;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;77
"Telavancin (w P80)";"Streptococcus pneumoniae";0;0;9;4119;67;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;4199
"Telavancin (w P80)";"Streptococcus pyogenes";0;0;0;602;230;120;2;0;0;0;0;0;0;0;0;0;0;0;0;;3;954
"Telithromycin";"Bacteroides fragilis group";0;0;0;0;0;1;5;4;10;12;35;22;7;6;2;2;0;0;0;;2;106
"Telithromycin";"Campylobacter coli";0;0;0;6;0;18;302;1764;990;3290;3984;1148;316;932;0;0;0;0;0;;3;12750
"Telithromycin";"Campylobacter jejuni";0;0;0;19;14;26;309;3282;9251;6288;1977;217;73;137;0;0;0;0;0;4;20;21593
"Telithromycin";"Clostridium perfringens";0;0;0;0;2;7;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;10
"Telithromycin";"Clostridium spp";0;3;0;3;2;0;11;0;0;0;0;1;0;0;0;0;0;0;0;;1;20
"Telithromycin";"Enterococcus faecalis";0;2;8;37;15;4;1;4;1;34;29;0;0;0;0;0;0;0;0;0.064;2;135
"Telithromycin";"Haemophilus influenzae";0;0;0;1;5;4;16;54;279;1846;2662;486;38;14;2;5;0;0;0;8;6;5412
"Telithromycin";"Moraxella catarrhalis";0;1;2;17;33;13;9;0;1;0;0;0;0;0;0;0;0;0;0;;2;76
"Telithromycin";"Neisseria gonorrhoeae";1;0;3;1;35;2;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;43
"Telithromycin";"Peptostreptococcus spp";2;10;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Telithromycin";"Staphylococcus aureus MRSA";0;0;0;0;0;3;6;8;25;3;0;0;0;0;0;0;0;5;0;;1;50
"Telithromycin";"Staphylococcus aureus MSSA";0;0;0;1;23;15;5;5;0;0;0;0;0;0;1;0;0;0;0;;1;50
"Telithromycin";"Staphylococcus epidermidis";0;0;0;0;7;8;6;4;1;0;0;0;0;0;0;0;0;4;0;;1;30
"Telithromycin";"Staphylococcus saprophyticus";0;0;0;3;4;17;4;2;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Telithromycin";"Streptococcus agalactiae";0;1;32;16;9;2;4;2;4;0;0;0;0;0;0;0;0;0;0;;3;70
"Telithromycin";"Streptococcus milleri";0;0;3;21;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Telithromycin";"Streptococcus pneumoniae";28;116;1110;3184;1466;482;250;210;181;64;30;6;5;1;1;0;0;0;0;0.064;11;7134
"Telithromycin";"Streptococcus pyogenes";7;6;112;1296;685;119;11;22;47;15;13;16;35;20;5;5;0;0;0;0.125;7;2414
"Telithromycin";"Streptococcus, viridans group";0;18;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26
"Temocillin";"Citrobacter freundii";0;0;0;0;0;0;0;0;0;9;65;35;41;4;1;1;0;0;0;;6;156
"Temocillin";"Citrobacter spp";0;0;0;0;0;0;0;0;2;4;12;24;34;10;4;0;0;0;0;;7;90
"Temocillin";"Enterobacter cloacae";0;0;0;0;0;0;0;0;2;11;127;88;67;80;27;6;2;1;0;;12;411
"Temocillin";"Enterobacter spp";0;0;0;0;0;0;2;1;6;75;163;308;370;374;203;70;65;10;0;;25;1647
"Temocillin";"Escherichia coli";0;0;0;0;0;0;2;1;18;165;534;1411;1537;725;308;118;128;12;31;;38;4990
"Temocillin";"Escherichia coli ATCC 25922";0;0;0;0;0;0;0;0;0;0;0;17;92;85;15;1;0;0;0;;1;210
"Temocillin";"Escherichia coli ATCC 35218";0;0;0;0;0;0;0;0;0;0;45;131;33;1;0;0;0;0;0;;1;210
"Temocillin";"Haemophilus influenzae";0;0;0;0;0;0;0;26;67;7;0;0;0;0;0;0;0;0;0;;3;100
"Temocillin";"Haemophilus influenzae";0;0;0;0;0;0;0;26;67;7;0;0;0;0;0;0;0;0;0;;3;100
"Temocillin";"Klebsiella aerogenes";0;0;0;0;0;0;0;0;0;1;11;40;81;93;48;3;1;0;0;;8;278
"Temocillin";"Klebsiella oxytoca";0;0;0;0;0;0;0;0;0;7;14;26;9;2;0;0;0;0;0;;3;58
"Temocillin";"Klebsiella pneumoniae";0;0;0;0;0;0;4;4;4;66;189;83;34;18;16;5;5;0;1;;8;429
"Temocillin";"Klebsiella spp";0;0;0;0;0;0;0;0;10;93;249;387;735;589;416;159;274;1;0;;19;2913
"Temocillin";"Moraxella catarrhalis";0;0;0;0;6;10;4;0;0;0;0;0;0;0;0;0;0;0;0;;3;20
"Temocillin";"Morganella morganii";0;0;0;0;0;0;0;2;8;44;80;66;17;4;3;0;1;1;0;;10;226
"Temocillin";"Neisseria gonorrhoeae";0;0;6;24;28;34;62;72;96;238;296;52;2;0;0;0;0;0;0;;6;910
"Temocillin";"Proteus mirabilis";0;0;0;0;0;0;0;2;14;123;150;20;4;2;0;0;3;0;0;;8;318
"Temocillin";"Proteus spp";0;0;0;0;0;0;1;1;1;12;28;4;4;2;1;1;0;0;0;;4;55
"Temocillin";"Proteus vulgaris";0;0;0;0;0;0;0;0;9;79;28;4;0;0;0;0;0;0;0;;5;120
"Temocillin";"Providencia spp";0;0;0;0;0;0;0;0;3;21;32;11;0;3;0;0;0;0;0;;4;70
"Temocillin";"Salmonella spp";0;0;0;0;0;0;0;0;1;0;22;171;108;36;23;7;4;4;15;;5;391
"Temocillin";"Serratia marcescens";0;0;0;0;0;0;0;0;0;0;2;16;131;228;77;32;13;11;0;;10;510
"Temocillin";"Serratia spp";0;0;0;0;0;0;0;0;3;1;9;30;45;42;10;7;4;2;1;;5;154
"Temocillin";"Shigella spp";0;0;0;0;0;0;0;0;0;0;2;31;1;0;0;0;0;0;0;;1;34
"Temocillin";"Yersinia enterocolitica";0;0;0;0;0;0;0;0;0;2;5;8;0;0;0;0;0;0;0;;1;15
"Tetracycline";"Acinetobacter baumannii";0;0;0;0;1;1;0;9;8;8;14;18;22;9;47;4;69;0;0;;2;210
"Tetracycline";"Acinetobacter spp";0;0;0;0;0;0;1;11;19;37;85;65;18;6;5;1;2;25;0;8;7;275
"Tetracycline";"Actinobacillus pleuropneumoniae";0;0;0;0;0;0;3;46;124;108;5;2;9;14;5;0;0;0;0;;4;316
"Tetracycline";"Actinomyces israelii";0;0;0;0;0;0;6;32;31;16;12;1;0;0;0;0;0;0;0;;1;98
"Tetracycline";"Actinomyces spp";0;0;0;0;0;0;6;68;84;67;62;4;2;5;4;3;0;0;0;;1;305
"Tetracycline";"Arcanobacterium pyogenes";0;0;0;0;0;0;6;22;1;0;0;2;8;12;21;6;0;0;0;;2;78
"Tetracycline";"Bifidobacterium longum";0;0;0;0;0;0;3;13;34;12;1;0;0;7;8;1;0;0;0;;1;79
"Tetracycline";"Bifidobacterium pseudolongum";0;0;0;0;0;0;0;0;2;30;20;3;2;0;3;18;4;0;0;;1;82
"Tetracycline";"Bifidobacterium spp";0;0;0;0;3;4;10;36;92;60;28;10;7;9;19;45;25;13;3;;2;364
"Tetracycline";"Bifidobacterium thermophilum";0;0;0;0;0;0;0;0;2;15;7;2;0;0;1;23;17;13;0;;1;80
"Tetracycline";"Bordetella bronchiseptica";0;0;0;0;0;0;48;244;113;22;13;3;0;0;0;4;0;0;0;;4;447
"Tetracycline";"Campylobacter coli";0;0;0;0;0;54;941;3342;1774;853;266;125;170;315;518;1359;6315;113;1;2;30;16146
"Tetracycline";"Campylobacter jejuni";0;0;0;0;0;1061;4687;3542;1251;552;127;68;328;407;1492;3782;4981;57;31;1;33;22366
"Tetracycline";"Citrobacter braakii";0;0;0;0;0;0;0;0;8;1;1;0;1;0;1;0;0;0;0;;1;12
"Tetracycline";"Citrobacter freundii";0;0;0;0;0;0;0;2;10;6;2;0;0;0;4;0;0;0;0;;1;24
"Tetracycline";"Citrobacter koseri";0;0;0;0;0;0;0;0;3;8;3;0;0;1;1;0;0;0;0;;1;16
"Tetracycline";"Citrobacter spp";0;0;0;0;0;0;0;0;10;93;155;22;30;2;0;2;20;7;0;8;7;341
"Tetracycline";"Clostridium difficile";0;0;4;2;400;409;77;12;6;9;16;46;38;15;24;13;2;25;0;0.25;4;1098
"Tetracycline";"Corynebacterium amycolatum";0;0;0;0;0;0;0;5;6;0;1;0;0;0;0;0;0;0;0;;1;12
"Tetracycline";"Corynebacterium jeikeium";0;0;0;0;0;0;0;0;6;5;0;1;0;0;0;0;0;0;0;;1;12
"Tetracycline";"Corynebacterium pseudodiphtheriticum";0;0;1;0;0;0;1;4;5;0;0;0;0;0;0;0;0;0;0;;1;11
"Tetracycline";"Corynebacterium spp";0;0;1;0;0;0;1;12;22;9;3;4;5;0;2;0;0;0;0;;5;59
"Tetracycline";"Corynebacterium striatum";0;0;0;0;0;0;0;2;2;0;0;1;5;0;2;0;0;0;0;;1;12
"Tetracycline";"Corynebacterium urealyticum";0;0;0;0;0;0;0;1;3;4;2;2;0;0;0;0;0;0;0;;1;12
"Tetracycline";"Enterobacter agglomerans";0;0;0;0;0;0;0;0;56;107;13;5;1;0;0;0;0;0;0;;1;182
"Tetracycline";"Enterobacter cloacae";0;0;0;0;0;0;0;0;5;107;397;377;81;26;46;12;9;39;0;16;7;1099
"Tetracycline";"Enterobacter dissolvens";0;0;0;0;0;0;0;0;0;3;39;33;4;2;0;0;0;0;0;;1;81
"Tetracycline";"Enterobacter spp";0;0;0;0;0;0;0;0;3;60;62;69;15;2;0;0;4;1;0;;2;216
"Tetracycline";"Enterococcus faecalis";0;0;0;0;0;0;2;20;195;173;58;8;7;76;184;570;206;21;0;4;16;1520
"Tetracycline";"Enterococcus faecium";0;0;0;0;0;0;0;103;335;475;101;18;17;45;95;197;155;108;0;4;13;1649
"Tetracycline";"Enterococcus hirae";0;0;0;0;0;0;0;1;125;263;125;5;0;2;10;34;3;0;0;4;8;568
"Tetracycline";"Escherichia coli";0;0;0;0;0;0;2;20;321;3471;7559;1041;103;660;1245;561;1382;905;6;8;66;17276
"Tetracycline";"Haemophilus influenzae";0;0;0;0;0;23;456;3712;29839;4656;345;198;371;286;67;3;1;1;0;1;23;39958
"Tetracycline";"Haemophilus parainfluenzae";0;0;0;0;0;0;38;100;200;41;3;9;14;9;2;0;0;0;0;2;1;416
"Tetracycline";"Hafnia alvei";0;0;0;0;0;0;0;0;0;2;5;28;20;1;0;0;0;0;0;;1;56
"Tetracycline";"Helicobacter pylori";1;0;0;533;1583;2603;1804;387;136;53;13;7;3;7;11;79;0;0;0;0.25;5;7220
"Tetracycline";"Kingella kingae";0;0;0;0;0;0;95;87;7;0;0;2;11;0;0;0;0;0;0;;1;202
"Tetracycline";"Klebsiella aerogenes";0;0;0;0;0;0;0;0;1;27;72;34;11;3;5;0;0;4;0;16;6;157
"Tetracycline";"Klebsiella oxytoca";0;0;0;0;0;0;0;13;86;230;64;18;11;1;17;0;6;6;0;8;7;452
"Tetracycline";"Klebsiella pneumoniae";0;0;0;0;0;0;1;6;50;387;588;167;65;42;99;2;25;112;0;8;8;1544
"Tetracycline";"Klebsiella spp";0;0;0;0;0;0;0;0;27;126;57;16;3;6;1;0;12;2;0;;2;250
"Tetracycline";"Kluyvera spp";0;0;0;0;0;0;0;0;1;17;14;7;0;1;0;0;2;0;0;;1;42
"Tetracycline";"Lactobacillus acidophilus";0;0;0;0;0;0;0;1;4;2;3;0;0;0;0;0;0;0;1;;1;11
"Tetracycline";"Lactobacillus amylovorus";0;0;0;0;0;0;0;0;3;7;0;0;2;0;0;1;3;0;15;;1;31
"Tetracycline";"Lactobacillus crispatus";0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;1;;1;7
"Tetracycline";"Lactobacillus delbrueckii";0;0;0;0;0;0;8;5;10;16;4;0;1;0;0;0;0;0;0;;1;44
"Tetracycline";"Lactobacillus fermentum";0;0;0;0;0;0;0;0;1;0;38;17;0;0;0;0;0;0;0;;1;56
"Tetracycline";"Lactobacillus gallinarum";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;3;;1;8
"Tetracycline";"Lactobacillus gasseri";0;0;0;0;0;0;0;1;1;10;21;3;0;0;0;0;0;0;0;;1;36
"Tetracycline";"Lactobacillus helveticus";0;0;0;0;0;0;6;12;7;2;0;0;0;0;0;0;0;0;0;;1;27
"Tetracycline";"Lactobacillus johnsonii";0;0;0;0;0;0;0;2;2;4;1;2;1;0;1;1;1;2;9;;1;26
"Tetracycline";"Lactobacillus lactis";0;0;0;0;0;1;48;23;5;1;0;0;0;0;0;3;2;6;0;;1;89
"Tetracycline";"Lactobacillus paracasei";0;0;0;0;0;0;0;15;88;20;1;0;2;0;2;3;1;0;0;;2;132
"Tetracycline";"Lactobacillus plantarum";0;0;0;0;0;0;0;0;0;0;1;13;44;105;32;0;4;3;0;;2;202
"Tetracycline";"Lactobacillus reuteri";0;0;0;0;0;0;0;0;0;0;0;1;7;19;26;1;5;31;22;;2;112
"Tetracycline";"Lactobacillus rhamnosus";0;0;0;0;0;0;0;0;45;75;85;5;3;1;3;5;2;1;0;;3;225
"Tetracycline";"Lactobacillus sakei";0;0;0;0;0;0;0;0;0;0;4;27;29;16;3;1;0;3;0;;1;83
"Tetracycline";"Lactococcus lactis";0;0;0;0;0;1;48;23;5;1;0;0;0;0;0;3;2;6;0;;1;89
"Tetracycline";"Listeria monocytogenes";0;0;0;0;0;2;6;20;76;12;0;0;0;0;0;0;0;0;0;1;2;116
"Tetracycline";"Mannheimia haemolytica";0;0;0;0;0;0;0;13;82;111;17;2;3;103;126;23;4;0;0;2;7;484
"Tetracycline";"Moraxella catarrhalis";0;0;0;0;0;2;172;3888;3357;807;256;114;36;20;26;1;1;0;0;2;14;8680
"Tetracycline";"Morganella morganii";0;0;0;0;0;0;0;0;6;40;31;18;5;4;23;15;25;3;0;8;6;170
"Tetracycline";"Neisseria gonorrhoeae";0;0;0;38;39;112;382;497;932;1172;1314;366;116;370;298;93;37;6;3;;12;5775
"Tetracycline";"Neisseria meningitidis";0;0;0;0;0;0;0;1;27;28;0;0;0;0;0;0;0;0;0;;1;56
